Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
24,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,3
25,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,3
26,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,3
27,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,3
28,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,5
29,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,5
30,1.62653E+12,17/07/2021 14:33,1.62653E+12,1,17/07/2021 15:33,57004,9,questionnaire-dzij,,14411499,5e4a9e0ade1012000aa3de0e,4287005,,complete,,60f2e73f433d98e2f8c2e2c4,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 91.0.4472.124,1680x1050,1645x918,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,113734
1,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,4
3,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,4
4,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,3
5,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,3
6,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,1
7,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,1
8,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,4
9,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,4
10,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,5
11,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,5
12,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,5
13,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,5
14,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,2
15,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,2
16,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,2
17,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,2
18,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,1
19,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,1
20,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,4
21,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,4
22,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,4
23,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,4
24,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,5
25,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,5
26,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,4
27,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,4
28,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,5
29,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,5
30,1.62653E+12,17/07/2021 14:25,1.62653E+12,1,17/07/2021 15:25,57004,9,questionnaire-dzij,,14411300,5d2202ffa80a600017d967b5,4287002,,complete,,60f2e7649cc914106267855f,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,47108
1,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1280x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,2
3,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,2
4,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,3
7,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,3
8,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2,4
9,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_2-quantised,4
10,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3,3
11,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_3-quantised,3
12,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3,4
13,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_3-quantised,4
14,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4,3
15,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_4-quantised,3
16,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4,1
17,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_4-quantised,1
18,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5,2
19,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_5-quantised,2
20,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6,4
21,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_6-quantised,4
22,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5,5
23,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_5-quantised,5
24,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7,4
25,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_7-quantised,4
26,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6,4
27,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_6-quantised,4
28,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7,5
29,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_7-quantised,5
30,1.62653E+12,17/07/2021 12:45,1.62653E+12,1,17/07/2021 13:45,57004,9,questionnaire-dzij,,14409461,5ee6680919f9892bcebdedb0,4286691,,complete,,60f2cf0db74d713549ea4195,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1280x720,1263x609,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,END QUESTIONNAIRE,112874
1,1.62653E+12,17/07/2021 12:43,1.62653E+12,1,17/07/2021 13:43,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1366x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,BEGIN QUESTIONNAIRE,
2,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1,5
3,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No, EC_1-quantised,5
4,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1,1
5,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,PT_1-quantised,1
6,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2,2
7,1.62653E+12,17/07/2021 12:44,1.62653E+12,1,17/07/2021 13:44,57004,9,questionnaire-dzij,,14409446,5a1db7307ecfc50001be28f7,4286693,,complete,,60f2cf00e48ac6f8810e0eea,computer,Desktop or Laptop,Windows 10,Chrome 91.0.4472.124,1366x768,1349x657,,"Interpersonal Reactivity Index (Davies, 1983)",4,No,EC_2-quantised,2
